Id	FCend	FCnorm	Dem_1	Dem_2	Dem_3	Dem_4	socF_1	socF_2	socF_3	socF_4
952	2.2616	0.3974	0	0	0.6	1	0.8	0.8	0.7945	0.7891
953	2.2616	0.3974	0	0	0.8	0.4	0.8	0.8	0.7945	0.7891
954	2.2616	0.3974	0	0	0.8	0.6	0.8	0.8	0.7945	0.7891
955	2.2616	0.3974	0	0	0.8	0.8	0.8	0.8	0.7945	0.7891
956	2.2616	0.3974	0	0	0.8	1	0.8	0.8	0.7945	0.7891
957	2.2616	0.3974	0	0	1	0.4	0.8	0.8	0.7945	0.7891
958	2.2616	0.3974	0	0	1	0.6	0.8	0.8	0.7945	0.7891
959	2.2616	0.3974	0	0	1	0.8	0.8	0.8	0.7945	0.7891
960	2.2616	0.3974	0	0	1	1	0.8	0.8	0.7945	0.7891
961	2.2934	0.4057	0.2	0.4	0.2	0.2	0.7984	0.7929	0.7912	0.7896
962	2.2934	0.4057	0.2	0.6	0.2	0.2	0.7984	0.7929	0.7912	0.7896
963	2.2934	0.4057	0.2	0.8	0.2	0.2	0.7984	0.7929	0.7912	0.7896
964	2.2934	0.4057	0.2	1	0.2	0.2	0.7984	0.7929	0.7912	0.7896
965	2.2934	0.4057	0.4	0.4	0.2	0.2	0.7984	0.7929	0.7912	0.7896
966	2.2934	0.4057	0.4	0.6	0.2	0.2	0.7984	0.7929	0.7912	0.7896
967	2.2934	0.4057	0.4	0.8	0.2	0.2	0.7984	0.7929	0.7912	0.7896
968	2.2934	0.4057	0.4	1	0.2	0.2	0.7984	0.7929	0.7912	0.7896
969	2.2934	0.4057	0.6	0.4	0.2	0.2	0.7984	0.7929	0.7912	0.7896
970	2.2934	0.4057	0.6	0.6	0.2	0.2	0.7984	0.7929	0.7912	0.7896
971	2.2934	0.4057	0.6	0.8	0.2	0.2	0.7984	0.7929	0.7912	0.7896
972	2.2934	0.4057	0.6	1	0.2	0.2	0.7984	0.7929	0.7912	0.7896
973	2.2934	0.4057	0.8	0.4	0.2	0.2	0.7984	0.7929	0.7912	0.7896
974	2.2934	0.4057	0.8	0.6	0.2	0.2	0.7984	0.7929	0.7912	0.7896
975	2.2934	0.4057	0.8	0.8	0.2	0.2	0.7984	0.7929	0.7912	0.7896
976	2.2934	0.4057	0.8	1	0.2	0.2	0.7984	0.7929	0.7912	0.7896
977	2.2934	0.4057	1	0.4	0.2	0.2	0.7984	0.7929	0.7912	0.7896
978	2.2934	0.4057	1	0.6	0.2	0.2	0.7984	0.7929	0.7912	0.7896
979	2.2934	0.4057	1	0.8	0.2	0.2	0.7984	0.7929	0.7912	0.7896
980	2.2934	0.4057	1	1	0.2	0.2	0.7984	0.7929	0.7912	0.7896
981	2.2965	0.4065	0.2	0.2	0.4	0.2	0.7984	0.7967	0.7913	0.7896
982	2.2965	0.4065	0.2	0.2	0.6	0.2	0.7984	0.7967	0.7913	0.7896
983	2.2965	0.4065	0.2	0.2	0.8	0.2	0.7984	0.7967	0.7913	0.7896
984	2.2965	0.4065	0.2	0.2	1	0.2	0.7984	0.7967	0.7913	0.7896
985	2.2965	0.4065	0.4	0.2	0.4	0.2	0.7984	0.7967	0.7913	0.7896
986	2.2965	0.4065	0.4	0.2	0.6	0.2	0.7984	0.7967	0.7913	0.7896
987	2.2965	0.4065	0.4	0.2	0.8	0.2	0.7984	0.7967	0.7913	0.7896
988	2.2965	0.4065	0.4	0.2	1	0.2	0.7984	0.7967	0.7913	0.7896
989	2.2965	0.4065	0.6	0.2	0.4	0.2	0.7984	0.7967	0.7913	0.7896
990	2.2965	0.4065	0.6	0.2	0.6	0.2	0.7984	0.7967	0.7913	0.7896
991	2.2965	0.4065	0.6	0.2	0.8	0.2	0.7984	0.7967	0.7913	0.7896
992	2.2965	0.4065	0.6	0.2	1	0.2	0.7984	0.7967	0.7913	0.7896
993	2.2965	0.4065	0.8	0.2	0.4	0.2	0.7984	0.7967	0.7913	0.7896
994	2.2965	0.4065	0.8	0.2	0.6	0.2	0.7984	0.7967	0.7913	0.7896
995	2.2965	0.4065	0.8	0.2	0.8	0.2	0.7984	0.7967	0.7913	0.7896
996	2.2965	0.4065	0.8	0.2	1	0.2	0.7984	0.7967	0.7913	0.7896
997	2.2965	0.4065	1	0.2	0.4	0.2	0.7984	0.7967	0.7913	0.7896
998	2.2965	0.4065	1	0.2	0.6	0.2	0.7984	0.7967	0.7913	0.7896
999	2.2965	0.4065	1	0.2	0.8	0.2	0.7984	0.7967	0.7913	0.7896
1000	2.2965	0.4065	1	0.2	1	0.2	0.7984	0.7967	0.7913	0.7896
1001	2.2993	0.4073	0.2	0.2	0.2	0.4	0.7984	0.7967	0.795	0.7896
1002	2.2993	0.4073	0.2	0.2	0.2	0.6	0.7984	0.7967	0.795	0.7896
1003	2.2993	0.4073	0.2	0.2	0.2	0.8	0.7984	0.7967	0.795	0.7896
1004	2.2993	0.4073	0.2	0.2	0.2	1	0.7984	0.7967	0.795	0.7896
1005	2.2993	0.4073	0.4	0.2	0.2	0.4	0.7984	0.7967	0.795	0.7896
1006	2.2993	0.4073	0.4	0.2	0.2	0.6	0.7984	0.7967	0.795	0.7896
1007	2.2993	0.4073	0.4	0.2	0.2	0.8	0.7984	0.7967	0.795	0.7896
1008	2.2993	0.4073	0.4	0.2	0.2	1	0.7984	0.7967	0.795	0.7896
1009	2.2993	0.4073	0.6	0.2	0.2	0.4	0.7984	0.7967	0.795	0.7896
1010	2.2993	0.4073	0.6	0.2	0.2	0.6	0.7984	0.7967	0.795	0.7896
1011	2.2993	0.4073	0.6	0.2	0.2	0.8	0.7984	0.7967	0.795	0.7896
1012	2.2993	0.4073	0.6	0.2	0.2	1	0.7984	0.7967	0.795	0.7896
1013	2.2993	0.4073	0.8	0.2	0.2	0.4	0.7984	0.7967	0.795	0.7896
1014	2.2993	0.4073	0.8	0.2	0.2	0.6	0.7984	0.7967	0.795	0.7896
1015	2.2993	0.4073	0.8	0.2	0.2	0.8	0.7984	0.7967	0.795	0.7896
1016	2.2993	0.4073	0.8	0.2	0.2	1	0.7984	0.7967	0.795	0.7896
1017	2.2993	0.4073	1	0.2	0.2	0.4	0.7984	0.7967	0.795	0.7896
1018	2.2993	0.4073	1	0.2	0.2	0.6	0.7984	0.7967	0.795	0.7896
1019	2.2993	0.4073	1	0.2	0.2	0.8	0.7984	0.7967	0.795	0.7896
1020	2.2993	0.4073	1	0.2	0.2	1	0.7984	0.7967	0.795	0.7896
1021	2.6574	0.5011	0	0.4	0.2	0.2	0.8	0.7945	0.7929	0.7912
1022	2.6574	0.5011	0	0.6	0.2	0.2	0.8	0.7945	0.7929	0.7912
1023	2.6574	0.5011	0	0.8	0.2	0.2	0.8	0.7945	0.7929	0.7912
1024	2.6574	0.5011	0	1	0.2	0.2	0.8	0.7945	0.7929	0.7912
1025	2.6606	0.5019	0	0.2	0.4	0.2	0.8	0.7983	0.7929	0.7912
1026	2.6606	0.5019	0	0.2	0.6	0.2	0.8	0.7983	0.7929	0.7912
1027	2.6606	0.5019	0	0.2	0.8	0.2	0.8	0.7983	0.7929	0.7912
1028	2.6606	0.5019	0	0.2	1	0.2	0.8	0.7983	0.7929	0.7912
1029	2.6634	0.5026	0	0.2	0.2	0.4	0.8	0.7983	0.7966	0.7912
1030	2.6634	0.5026	0	0.2	0.2	0.6	0.8	0.7983	0.7966	0.7912
1031	2.6634	0.5026	0	0.2	0.2	0.8	0.8	0.7983	0.7966	0.7912
1032	2.6634	0.5026	0	0.2	0.2	1	0.8	0.7983	0.7966	0.7912
1033	2.6686	0.504	0.2	0.4	0	0.2	0.7984	0.7929	0.7929	0.7912
1034	2.6686	0.504	0.2	0.6	0	0.2	0.7984	0.7929	0.7929	0.7912
1035	2.6686	0.504	0.2	0.8	0	0.2	0.7984	0.7929	0.7929	0.7912
1036	2.6686	0.504	0.2	1	0	0.2	0.7984	0.7929	0.7929	0.7912
1037	2.6686	0.504	0.4	0.4	0	0.2	0.7984	0.7929	0.7929	0.7912
1038	2.6686	0.504	0.4	0.6	0	0.2	0.7984	0.7929	0.7929	0.7912
1039	2.6686	0.504	0.4	0.8	0	0.2	0.7984	0.7929	0.7929	0.7912
1040	2.6686	0.504	0.4	1	0	0.2	0.7984	0.7929	0.7929	0.7912
1041	2.6686	0.504	0.6	0.4	0	0.2	0.7984	0.7929	0.7929	0.7912
1042	2.6686	0.504	0.6	0.6	0	0.2	0.7984	0.7929	0.7929	0.7912
1043	2.6686	0.504	0.6	0.8	0	0.2	0.7984	0.7929	0.7929	0.7912
1044	2.6686	0.504	0.6	1	0	0.2	0.7984	0.7929	0.7929	0.7912
1045	2.6686	0.504	0.8	0.4	0	0.2	0.7984	0.7929	0.7929	0.7912
1046	2.6686	0.504	0.8	0.6	0	0.2	0.7984	0.7929	0.7929	0.7912
1047	2.6686	0.504	0.8	0.8	0	0.2	0.7984	0.7929	0.7929	0.7912
1048	2.6686	0.504	0.8	1	0	0.2	0.7984	0.7929	0.7929	0.7912
1049	2.6686	0.504	1	0.4	0	0.2	0.7984	0.7929	0.7929	0.7912
1050	2.6686	0.504	1	0.6	0	0.2	0.7984	0.7929	0.7929	0.7912
1051	2.6686	0.504	1	0.8	0	0.2	0.7984	0.7929	0.7929	0.7912
1052	2.6686	0.504	1	1	0	0.2	0.7984	0.7929	0.7929	0.7912
1053	2.6696	0.5043	0.2	0.4	0.2	0	0.7984	0.7929	0.7912	0.7912
1054	2.6696	0.5043	0.2	0.6	0.2	0	0.7984	0.7929	0.7912	0.7912
1055	2.6696	0.5043	0.2	0.8	0.2	0	0.7984	0.7929	0.7912	0.7912
1056	2.6696	0.5043	0.2	1	0.2	0	0.7984	0.7929	0.7912	0.7912
1057	2.6696	0.5043	0.4	0.4	0.2	0	0.7984	0.7929	0.7912	0.7912
1058	2.6696	0.5043	0.4	0.6	0.2	0	0.7984	0.7929	0.7912	0.7912
1059	2.6696	0.5043	0.4	0.8	0.2	0	0.7984	0.7929	0.7912	0.7912
1060	2.6696	0.5043	0.4	1	0.2	0	0.7984	0.7929	0.7912	0.7912
1061	2.6696	0.5043	0.6	0.4	0.2	0	0.7984	0.7929	0.7912	0.7912
1062	2.6696	0.5043	0.6	0.6	0.2	0	0.7984	0.7929	0.7912	0.7912
1063	2.6696	0.5043	0.6	0.8	0.2	0	0.7984	0.7929	0.7912	0.7912
1064	2.6696	0.5043	0.6	1	0.2	0	0.7984	0.7929	0.7912	0.7912
1065	2.6696	0.5043	0.8	0.4	0.2	0	0.7984	0.7929	0.7912	0.7912
1066	2.6696	0.5043	0.8	0.6	0.2	0	0.7984	0.7929	0.7912	0.7912
1067	2.6696	0.5043	0.8	0.8	0.2	0	0.7984	0.7929	0.7912	0.7912
1068	2.6696	0.5043	0.8	1	0.2	0	0.7984	0.7929	0.7912	0.7912
1069	2.6696	0.5043	1	0.4	0.2	0	0.7984	0.7929	0.7912	0.7912
1070	2.6696	0.5043	1	0.6	0.2	0	0.7984	0.7929	0.7912	0.7912
1071	2.6696	0.5043	1	0.8	0.2	0	0.7984	0.7929	0.7912	0.7912
1072	2.6696	0.5043	1	1	0.2	0	0.7984	0.7929	0.7912	0.7912
1073	2.6704	0.5045	0.2	0	0.4	0.2	0.7984	0.7984	0.7929	0.7912
1074	2.6704	0.5045	0.2	0	0.6	0.2	0.7984	0.7984	0.7929	0.7912
1075	2.6704	0.5045	0.2	0	0.8	0.2	0.7984	0.7984	0.7929	0.7912
1076	2.6704	0.5045	0.2	0	1	0.2	0.7984	0.7984	0.7929	0.7912
1077	2.6704	0.5045	0.4	0	0.4	0.2	0.7984	0.7984	0.7929	0.7912
1078	2.6704	0.5045	0.4	0	0.6	0.2	0.7984	0.7984	0.7929	0.7912
1079	2.6704	0.5045	0.4	0	0.8	0.2	0.7984	0.7984	0.7929	0.7912
1080	2.6704	0.5045	0.4	0	1	0.2	0.7984	0.7984	0.7929	0.7912
1081	2.6704	0.5045	0.6	0	0.4	0.2	0.7984	0.7984	0.7929	0.7912
1082	2.6704	0.5045	0.6	0	0.6	0.2	0.7984	0.7984	0.7929	0.7912
1083	2.6704	0.5045	0.6	0	0.8	0.2	0.7984	0.7984	0.7929	0.7912
1084	2.6704	0.5045	0.6	0	1	0.2	0.7984	0.7984	0.7929	0.7912
1085	2.6704	0.5045	0.8	0	0.4	0.2	0.7984	0.7984	0.7929	0.7912
1086	2.6704	0.5045	0.8	0	0.6	0.2	0.7984	0.7984	0.7929	0.7912
1087	2.6704	0.5045	0.8	0	0.8	0.2	0.7984	0.7984	0.7929	0.7912
1088	2.6704	0.5045	0.8	0	1	0.2	0.7984	0.7984	0.7929	0.7912
1089	2.6704	0.5045	1	0	0.4	0.2	0.7984	0.7984	0.7929	0.7912
1090	2.6704	0.5045	1	0	0.6	0.2	0.7984	0.7984	0.7929	0.7912
1091	2.6704	0.5045	1	0	0.8	0.2	0.7984	0.7984	0.7929	0.7912
1092	2.6704	0.5045	1	0	1	0.2	0.7984	0.7984	0.7929	0.7912
1093	2.6727	0.5051	0.2	0.2	0.4	0	0.7984	0.7967	0.7913	0.7913
1094	2.6727	0.5051	0.2	0.2	0.6	0	0.7984	0.7967	0.7913	0.7913
1095	2.6727	0.5051	0.2	0.2	0.8	0	0.7984	0.7967	0.7913	0.7913
1096	2.6727	0.5051	0.2	0.2	1	0	0.7984	0.7967	0.7913	0.7913
1097	2.6727	0.5051	0.4	0.2	0.4	0	0.7984	0.7967	0.7913	0.7913
1098	2.6727	0.5051	0.4	0.2	0.6	0	0.7984	0.7967	0.7913	0.7913
1099	2.6727	0.5051	0.4	0.2	0.8	0	0.7984	0.7967	0.7913	0.7913
1100	2.6727	0.5051	0.4	0.2	1	0	0.7984	0.7967	0.7913	0.7913
1101	2.6727	0.5051	0.6	0.2	0.4	0	0.7984	0.7967	0.7913	0.7913
1102	2.6727	0.5051	0.6	0.2	0.6	0	0.7984	0.7967	0.7913	0.7913
1103	2.6727	0.5051	0.6	0.2	0.8	0	0.7984	0.7967	0.7913	0.7913
1104	2.6727	0.5051	0.6	0.2	1	0	0.7984	0.7967	0.7913	0.7913
1105	2.6727	0.5051	0.8	0.2	0.4	0	0.7984	0.7967	0.7913	0.7913
1106	2.6727	0.5051	0.8	0.2	0.6	0	0.7984	0.7967	0.7913	0.7913
1107	2.6727	0.5051	0.8	0.2	0.8	0	0.7984	0.7967	0.7913	0.7913
1108	2.6727	0.5051	0.8	0.2	1	0	0.7984	0.7967	0.7913	0.7913
1109	2.6727	0.5051	1	0.2	0.4	0	0.7984	0.7967	0.7913	0.7913
1110	2.6727	0.5051	1	0.2	0.6	0	0.7984	0.7967	0.7913	0.7913
1111	2.6727	0.5051	1	0.2	0.8	0	0.7984	0.7967	0.7913	0.7913
1112	2.6727	0.5051	1	0.2	1	0	0.7984	0.7967	0.7913	0.7913
1113	2.6732	0.5052	0.2	0	0.2	0.4	0.7984	0.7984	0.7967	0.7913
1114	2.6732	0.5052	0.2	0	0.2	0.6	0.7984	0.7984	0.7967	0.7913
1115	2.6732	0.5052	0.2	0	0.2	0.8	0.7984	0.7984	0.7967	0.7913
1116	2.6732	0.5052	0.2	0	0.2	1	0.7984	0.7984	0.7967	0.7913
1117	2.6732	0.5052	0.4	0	0.2	0.4	0.7984	0.7984	0.7967	0.7913
1118	2.6732	0.5052	0.4	0	0.2	0.6	0.7984	0.7984	0.7967	0.7913
1119	2.6732	0.5052	0.4	0	0.2	0.8	0.7984	0.7984	0.7967	0.7913
1120	2.6732	0.5052	0.4	0	0.2	1	0.7984	0.7984	0.7967	0.7913
1121	2.6732	0.5052	0.6	0	0.2	0.4	0.7984	0.7984	0.7967	0.7913
1122	2.6732	0.5052	0.6	0	0.2	0.6	0.7984	0.7984	0.7967	0.7913
1123	2.6732	0.5052	0.6	0	0.2	0.8	0.7984	0.7984	0.7967	0.7913
1124	2.6732	0.5052	0.6	0	0.2	1	0.7984	0.7984	0.7967	0.7913
1125	2.6732	0.5052	0.8	0	0.2	0.4	0.7984	0.7984	0.7967	0.7913
1126	2.6732	0.5052	0.8	0	0.2	0.6	0.7984	0.7984	0.7967	0.7913
1127	2.6732	0.5052	0.8	0	0.2	0.8	0.7984	0.7984	0.7967	0.7913
1128	2.6732	0.5052	0.8	0	0.2	1	0.7984	0.7984	0.7967	0.7913
1129	2.6732	0.5052	1	0	0.2	0.4	0.7984	0.7984	0.7967	0.7913
1130	2.6732	0.5052	1	0	0.2	0.6	0.7984	0.7984	0.7967	0.7913
1131	2.6732	0.5052	1	0	0.2	0.8	0.7984	0.7984	0.7967	0.7913
1132	2.6732	0.5052	1	0	0.2	1	0.7984	0.7984	0.7967	0.7913
1133	2.6745	0.5056	0.2	0.2	0	0.4	0.7984	0.7967	0.7967	0.7913
1134	2.6745	0.5056	0.2	0.2	0	0.6	0.7984	0.7967	0.7967	0.7913
1135	2.6745	0.5056	0.2	0.2	0	0.8	0.7984	0.7967	0.7967	0.7913
1136	2.6745	0.5056	0.2	0.2	0	1	0.7984	0.7967	0.7967	0.7913
1137	2.6745	0.5056	0.4	0.2	0	0.4	0.7984	0.7967	0.7967	0.7913
1138	2.6745	0.5056	0.4	0.2	0	0.6	0.7984	0.7967	0.7967	0.7913
1139	2.6745	0.5056	0.4	0.2	0	0.8	0.7984	0.7967	0.7967	0.7913
1140	2.6745	0.5056	0.4	0.2	0	1	0.7984	0.7967	0.7967	0.7913
1141	2.6745	0.5056	0.6	0.2	0	0.4	0.7984	0.7967	0.7967	0.7913
1142	2.6745	0.5056	0.6	0.2	0	0.6	0.7984	0.7967	0.7967	0.7913
1143	2.6745	0.5056	0.6	0.2	0	0.8	0.7984	0.7967	0.7967	0.7913
1144	2.6745	0.5056	0.6	0.2	0	1	0.7984	0.7967	0.7967	0.7913
1145	2.6745	0.5056	0.8	0.2	0	0.4	0.7984	0.7967	0.7967	0.7913
1146	2.6745	0.5056	0.8	0.2	0	0.6	0.7984	0.7967	0.7967	0.7913
1147	2.6745	0.5056	0.8	0.2	0	0.8	0.7984	0.7967	0.7967	0.7913
1148	2.6745	0.5056	0.8	0.2	0	1	0.7984	0.7967	0.7967	0.7913
1149	2.6745	0.5056	1	0.2	0	0.4	0.7984	0.7967	0.7967	0.7913
1150	2.6745	0.5056	1	0.2	0	0.6	0.7984	0.7967	0.7967	0.7913
1151	2.6745	0.5056	1	0.2	0	0.8	0.7984	0.7967	0.7967	0.7913
1152	2.6745	0.5056	1	0.2	0	1	0.7984	0.7967	0.7967	0.7913
1153	3.0327	0.5994	0	0.4	0	0.2	0.8	0.7945	0.7945	0.7929
1154	3.0327	0.5994	0	0.6	0	0.2	0.8	0.7945	0.7945	0.7929
1155	3.0327	0.5994	0	0.8	0	0.2	0.8	0.7945	0.7945	0.7929
1156	3.0327	0.5994	0	1	0	0.2	0.8	0.7945	0.7945	0.7929
1157	3.0337	0.5997	0	0.4	0.2	0	0.8	0.7945	0.7929	0.7929
1158	3.0337	0.5997	0	0.6	0.2	0	0.8	0.7945	0.7929	0.7929
1159	3.0337	0.5997	0	0.8	0.2	0	0.8	0.7945	0.7929	0.7929
1160	3.0337	0.5997	0	1	0.2	0	0.8	0.7945	0.7929	0.7929
1161	3.0345	0.5999	0	0	0.4	0.2	0.8	0.8	0.7945	0.7929
1162	3.0345	0.5999	0	0	0.6	0.2	0.8	0.8	0.7945	0.7929
1163	3.0345	0.5999	0	0	0.8	0.2	0.8	0.8	0.7945	0.7929
1164	3.0345	0.5999	0	0	1	0.2	0.8	0.8	0.7945	0.7929
1165	3.0368	0.6005	0	0.2	0.4	0	0.8	0.7983	0.7929	0.7929
1166	3.0368	0.6005	0	0.2	0.6	0	0.8	0.7983	0.7929	0.7929
1167	3.0368	0.6005	0	0.2	0.8	0	0.8	0.7983	0.7929	0.7929
1168	3.0368	0.6005	0	0.2	1	0	0.8	0.7983	0.7929	0.7929
1169	3.0373	0.6006	0	0	0.2	0.4	0.8	0.8	0.7983	0.7929
1170	3.0373	0.6006	0	0	0.2	0.6	0.8	0.8	0.7983	0.7929
1171	3.0373	0.6006	0	0	0.2	0.8	0.8	0.8	0.7983	0.7929
1172	3.0373	0.6006	0	0	0.2	1	0.8	0.8	0.7983	0.7929
1173	3.0386	0.601	0	0.2	0	0.4	0.8	0.7983	0.7983	0.7929
1174	3.0386	0.601	0	0.2	0	0.6	0.8	0.7983	0.7983	0.7929
1175	3.0386	0.601	0	0.2	0	0.8	0.8	0.7983	0.7983	0.7929
1176	3.0386	0.601	0	0.2	0	1	0.8	0.7983	0.7983	0.7929
1177	3.0448	0.6026	0.2	0.4	0	0	0.7984	0.7929	0.7929	0.7929
1178	3.0448	0.6026	0.2	0.6	0	0	0.7984	0.7929	0.7929	0.7929
1179	3.0448	0.6026	0.2	0.8	0	0	0.7984	0.7929	0.7929	0.7929
1180	3.0448	0.6026	0.2	1	0	0	0.7984	0.7929	0.7929	0.7929
1181	3.0448	0.6026	0.4	0.4	0	0	0.7984	0.7929	0.7929	0.7929
1182	3.0448	0.6026	0.4	0.6	0	0	0.7984	0.7929	0.7929	0.7929
1183	3.0448	0.6026	0.4	0.8	0	0	0.7984	0.7929	0.7929	0.7929
1184	3.0448	0.6026	0.4	1	0	0	0.7984	0.7929	0.7929	0.7929
1185	3.0448	0.6026	0.6	0.4	0	0	0.7984	0.7929	0.7929	0.7929
1186	3.0448	0.6026	0.6	0.6	0	0	0.7984	0.7929	0.7929	0.7929
1187	3.0448	0.6026	0.6	0.8	0	0	0.7984	0.7929	0.7929	0.7929
1188	3.0448	0.6026	0.6	1	0	0	0.7984	0.7929	0.7929	0.7929
1189	3.0448	0.6026	0.8	0.4	0	0	0.7984	0.7929	0.7929	0.7929
1190	3.0448	0.6026	0.8	0.6	0	0	0.7984	0.7929	0.7929	0.7929
1191	3.0448	0.6026	0.8	0.8	0	0	0.7984	0.7929	0.7929	0.7929
1192	3.0448	0.6026	0.8	1	0	0	0.7984	0.7929	0.7929	0.7929
1193	3.0448	0.6026	1	0.4	0	0	0.7984	0.7929	0.7929	0.7929
1194	3.0448	0.6026	1	0.6	0	0	0.7984	0.7929	0.7929	0.7929
1195	3.0448	0.6026	1	0.8	0	0	0.7984	0.7929	0.7929	0.7929
1196	3.0448	0.6026	1	1	0	0	0.7984	0.7929	0.7929	0.7929
1197	3.0466	0.6031	0.2	0	0.4	0	0.7984	0.7984	0.7929	0.7929
1198	3.0466	0.6031	0.2	0	0.6	0	0.7984	0.7984	0.7929	0.7929
1199	3.0466	0.6031	0.2	0	0.8	0	0.7984	0.7984	0.7929	0.7929
1200	3.0466	0.6031	0.2	0	1	0	0.7984	0.7984	0.7929	0.7929
1201	3.0466	0.6031	0.4	0	0.4	0	0.7984	0.7984	0.7929	0.7929
1202	3.0466	0.6031	0.4	0	0.6	0	0.7984	0.7984	0.7929	0.7929
1203	3.0466	0.6031	0.4	0	0.8	0	0.7984	0.7984	0.7929	0.7929
1204	3.0466	0.6031	0.4	0	1	0	0.7984	0.7984	0.7929	0.7929
1205	3.0466	0.6031	0.6	0	0.4	0	0.7984	0.7984	0.7929	0.7929
1206	3.0466	0.6031	0.6	0	0.6	0	0.7984	0.7984	0.7929	0.7929
1207	3.0466	0.6031	0.6	0	0.8	0	0.7984	0.7984	0.7929	0.7929
1208	3.0466	0.6031	0.6	0	1	0	0.7984	0.7984	0.7929	0.7929
1209	3.0466	0.6031	0.8	0	0.4	0	0.7984	0.7984	0.7929	0.7929
1210	3.0466	0.6031	0.8	0	0.6	0	0.7984	0.7984	0.7929	0.7929
1211	3.0466	0.6031	0.8	0	0.8	0	0.7984	0.7984	0.7929	0.7929
1212	3.0466	0.6031	0.8	0	1	0	0.7984	0.7984	0.7929	0.7929
1213	3.0466	0.6031	1	0	0.4	0	0.7984	0.7984	0.7929	0.7929
1214	3.0466	0.6031	1	0	0.6	0	0.7984	0.7984	0.7929	0.7929
1215	3.0466	0.6031	1	0	0.8	0	0.7984	0.7984	0.7929	0.7929
1216	3.0466	0.6031	1	0	1	0	0.7984	0.7984	0.7929	0.7929
1217	3.0484	0.6035	0.2	0	0	0.4	0.7984	0.7984	0.7984	0.7929
1218	3.0484	0.6035	0.2	0	0	0.6	0.7984	0.7984	0.7984	0.7929
1219	3.0484	0.6035	0.2	0	0	0.8	0.7984	0.7984	0.7984	0.7929
1220	3.0484	0.6035	0.2	0	0	1	0.7984	0.7984	0.7984	0.7929
1221	3.0484	0.6035	0.4	0	0	0.4	0.7984	0.7984	0.7984	0.7929
1222	3.0484	0.6035	0.4	0	0	0.6	0.7984	0.7984	0.7984	0.7929
1223	3.0484	0.6035	0.4	0	0	0.8	0.7984	0.7984	0.7984	0.7929
1224	3.0484	0.6035	0.4	0	0	1	0.7984	0.7984	0.7984	0.7929
1225	3.0484	0.6035	0.6	0	0	0.4	0.7984	0.7984	0.7984	0.7929
1226	3.0484	0.6035	0.6	0	0	0.6	0.7984	0.7984	0.7984	0.7929
1227	3.0484	0.6035	0.6	0	0	0.8	0.7984	0.7984	0.7984	0.7929
1228	3.0484	0.6035	0.6	0	0	1	0.7984	0.7984	0.7984	0.7929
1229	3.0484	0.6035	0.8	0	0	0.4	0.7984	0.7984	0.7984	0.7929
1230	3.0484	0.6035	0.8	0	0	0.6	0.7984	0.7984	0.7984	0.7929
1231	3.0484	0.6035	0.8	0	0	0.8	0.7984	0.7984	0.7984	0.7929
1232	3.0484	0.6035	0.8	0	0	1	0.7984	0.7984	0.7984	0.7929
1233	3.0484	0.6035	1	0	0	0.4	0.7984	0.7984	0.7984	0.7929
1234	3.0484	0.6035	1	0	0	0.6	0.7984	0.7984	0.7984	0.7929
1235	3.0484	0.6035	1	0	0	0.8	0.7984	0.7984	0.7984	0.7929
1236	3.0484	0.6035	1	0	0	1	0.7984	0.7984	0.7984	0.7929
1237	3.0721	0.6097	0.2	0.2	0.2	0.2	0.7984	0.7967	0.795	0.7933
1238	3.0721	0.6097	0.4	0.2	0.2	0.2	0.7984	0.7967	0.795	0.7933
1239	3.0721	0.6097	0.6	0.2	0.2	0.2	0.7984	0.7967	0.795	0.7933
1240	3.0721	0.6097	0.8	0.2	0.2	0.2	0.7984	0.7967	0.795	0.7933
1241	3.0721	0.6097	1	0.2	0.2	0.2	0.7984	0.7967	0.795	0.7933
1242	3.4089	0.698	0	0.4	0	0	0.8	0.7945	0.7945	0.7945
1243	3.4089	0.698	0	0.6	0	0	0.8	0.7945	0.7945	0.7945
1244	3.4089	0.698	0	0.8	0	0	0.8	0.7945	0.7945	0.7945
1245	3.4089	0.698	0	1	0	0	0.8	0.7945	0.7945	0.7945
1246	3.4107	0.6985	0	0	0.4	0	0.8	0.8	0.7945	0.7945
1247	3.4107	0.6985	0	0	0.6	0	0.8	0.8	0.7945	0.7945
1248	3.4107	0.6985	0	0	0.8	0	0.8	0.8	0.7945	0.7945
1249	3.4107	0.6985	0	0	1	0	0.8	0.8	0.7945	0.7945
1250	3.4125	0.6989	0	0	0	0.4	0.8	0.8	0.8	0.7946
1251	3.4125	0.6989	0	0	0	0.6	0.8	0.8	0.8	0.7946
1252	3.4125	0.6989	0	0	0	0.8	0.8	0.8	0.8	0.7946
1253	3.4125	0.6989	0	0	0	1	0.8	0.8	0.8	0.7946
1254	3.4362	0.7051	0	0.2	0.2	0.2	0.8	0.7983	0.7966	0.7949
1255	3.446	0.7077	0.2	0	0.2	0.2	0.7984	0.7984	0.7967	0.795
1256	3.446	0.7077	0.4	0	0.2	0.2	0.7984	0.7984	0.7967	0.795
1257	3.446	0.7077	0.6	0	0.2	0.2	0.7984	0.7984	0.7967	0.795
1258	3.446	0.7077	0.8	0	0.2	0.2	0.7984	0.7984	0.7967	0.795
1259	3.446	0.7077	1	0	0.2	0.2	0.7984	0.7984	0.7967	0.795
