Id	FCend	FCnorm	Dem_1	Dem_2	Dem_3	Dem_4	Dem_5	Dem_6	socF_1	socF_2	socF_3	socF_4	socF_5	socF_6
26780	94.8028	0.336	0	0.4	0.4	1	0.6	0	0.8	0.7522	0.6974	0.5661	0.4316	0.4316
26781	94.8028	0.336	0	0.4	0.4	1	0.8	0	0.8	0.7522	0.6974	0.5661	0.4316	0.4316
26782	94.8028	0.336	0	0.4	0.4	1	1	0	0.8	0.7522	0.6974	0.5661	0.4316	0.4316
26783	94.8234	0.3361	0.4	0	0.6	0.2	0.6	0.4	0.7249	0.7249	0.6406	0.6108	0.4785	0.4086
26784	94.8234	0.3361	0.4	0	0.6	0.2	0.8	0.4	0.7249	0.7249	0.6406	0.6108	0.4785	0.4086
26785	94.8234	0.3361	0.4	0	0.6	0.2	1	0.4	0.7249	0.7249	0.6406	0.6108	0.4785	0.4086
26786	94.8234	0.3361	0.6	0	0.6	0.2	0.6	0.4	0.7249	0.7249	0.6406	0.6108	0.4785	0.4086
26787	94.8234	0.3361	0.6	0	0.6	0.2	0.8	0.4	0.7249	0.7249	0.6406	0.6108	0.4785	0.4086
26788	94.8234	0.3361	0.6	0	0.6	0.2	1	0.4	0.7249	0.7249	0.6406	0.6108	0.4785	0.4086
26789	94.8234	0.3361	0.8	0	0.6	0.2	0.6	0.4	0.7249	0.7249	0.6406	0.6108	0.4785	0.4086
26790	94.8234	0.3361	0.8	0	0.6	0.2	0.8	0.4	0.7249	0.7249	0.6406	0.6108	0.4785	0.4086
26791	94.8234	0.3361	0.8	0	0.6	0.2	1	0.4	0.7249	0.7249	0.6406	0.6108	0.4785	0.4086
26792	94.8234	0.3361	1	0	0.6	0.2	0.6	0.4	0.7249	0.7249	0.6406	0.6108	0.4785	0.4086
26793	94.8234	0.3361	1	0	0.6	0.2	0.8	0.4	0.7249	0.7249	0.6406	0.6108	0.4785	0.4086
26794	94.8234	0.3361	1	0	0.6	0.2	1	0.4	0.7249	0.7249	0.6406	0.6108	0.4785	0.4086
26795	94.8288	0.3362	0.4	0.2	0.4	0.4	0.4	0.4	0.7249	0.6997	0.6445	0.5843	0.5187	0.4499
26796	94.8288	0.3362	0.6	0.2	0.4	0.4	0.4	0.4	0.7249	0.6997	0.6445	0.5843	0.5187	0.4499
26797	94.8288	0.3362	0.8	0.2	0.4	0.4	0.4	0.4	0.7249	0.6997	0.6445	0.5843	0.5187	0.4499
26798	94.8288	0.3362	1	0.2	0.4	0.4	0.4	0.4	0.7249	0.6997	0.6445	0.5843	0.5187	0.4499
26799	94.8408	0.3363	0	0.6	0.2	0.6	0	0.4	0.8	0.7272	0.7	0.5688	0.5688	0.4343
26800	94.8408	0.3363	0	0.6	0.2	0.6	0	0.6	0.8	0.7272	0.7	0.5688	0.5688	0.4343
26801	94.8408	0.3363	0	0.6	0.2	0.6	0	0.8	0.8	0.7272	0.7	0.5688	0.5688	0.4343
26802	94.8408	0.3363	0	0.6	0.2	0.6	0	1	0.8	0.7272	0.7	0.5688	0.5688	0.4343
26803	94.8408	0.3363	0	0.6	0.2	0.8	0	0.4	0.8	0.7272	0.7	0.5688	0.5688	0.4343
26804	94.8408	0.3363	0	0.6	0.2	0.8	0	0.6	0.8	0.7272	0.7	0.5688	0.5688	0.4343
26805	94.8408	0.3363	0	0.6	0.2	0.8	0	0.8	0.8	0.7272	0.7	0.5688	0.5688	0.4343
26806	94.8408	0.3363	0	0.6	0.2	0.8	0	1	0.8	0.7272	0.7	0.5688	0.5688	0.4343
26807	94.8408	0.3363	0	0.6	0.2	1	0	0.4	0.8	0.7272	0.7	0.5688	0.5688	0.4343
26808	94.8408	0.3363	0	0.6	0.2	1	0	0.6	0.8	0.7272	0.7	0.5688	0.5688	0.4343
26809	94.8408	0.3363	0	0.6	0.2	1	0	0.8	0.8	0.7272	0.7	0.5688	0.5688	0.4343
26810	94.8408	0.3363	0	0.6	0.2	1	0	1	0.8	0.7272	0.7	0.5688	0.5688	0.4343
26811	94.8768	0.3365	0.2	0.6	0.2	0.2	0.4	0.6	0.777	0.7041	0.6768	0.6472	0.5826	0.4497
26812	94.8768	0.3365	0.2	0.6	0.2	0.2	0.4	0.8	0.777	0.7041	0.6768	0.6472	0.5826	0.4497
26813	94.8768	0.3365	0.2	0.6	0.2	0.2	0.4	1	0.777	0.7041	0.6768	0.6472	0.5826	0.4497
26814	94.883	0.3366	0	0.4	0.6	0.2	0.4	0.6	0.8	0.7522	0.6683	0.6386	0.5739	0.4406
26815	94.883	0.3366	0	0.4	0.6	0.2	0.4	0.8	0.8	0.7522	0.6683	0.6386	0.5739	0.4406
26816	94.883	0.3366	0	0.4	0.6	0.2	0.4	1	0.8	0.7522	0.6683	0.6386	0.5739	0.4406
26817	94.9121	0.3368	0.2	0.6	0.8	0.4	0.4	0	0.777	0.7041	0.5712	0.5098	0.4425	0.4425
26818	94.9121	0.3368	0.2	0.6	1	0.4	0.4	0	0.777	0.7041	0.5712	0.5098	0.4425	0.4425
26819	94.9208	0.3369	0	0.6	0.4	0.4	0.2	0.6	0.8	0.7272	0.6722	0.6124	0.5802	0.4472
26820	94.9208	0.3369	0	0.6	0.4	0.4	0.2	0.8	0.8	0.7272	0.6722	0.6124	0.5802	0.4472
26821	94.9208	0.3369	0	0.6	0.4	0.4	0.2	1	0.8	0.7272	0.6722	0.6124	0.5802	0.4472
26822	94.9274	0.3369	0.2	0.4	0.8	0.2	0.6	0	0.777	0.7291	0.5968	0.5667	0.4322	0.4322
26823	94.9274	0.3369	0.2	0.4	0.8	0.2	0.8	0	0.777	0.7291	0.5968	0.5667	0.4322	0.4322
26824	94.9274	0.3369	0.2	0.4	0.8	0.2	1	0	0.777	0.7291	0.5968	0.5667	0.4322	0.4322
26825	94.9274	0.3369	0.2	0.4	1	0.2	0.6	0	0.777	0.7291	0.5968	0.5667	0.4322	0.4322
26826	94.9274	0.3369	0.2	0.4	1	0.2	0.8	0	0.777	0.7291	0.5968	0.5667	0.4322	0.4322
26827	94.9274	0.3369	0.2	0.4	1	0.2	1	0	0.777	0.7291	0.5968	0.5667	0.4322	0.4322
26828	94.9505	0.3371	0.2	0.2	0.4	0.6	0	0.4	0.777	0.752	0.6971	0.5659	0.5659	0.4312
26829	94.9505	0.3371	0.2	0.2	0.4	0.6	0	0.6	0.777	0.752	0.6971	0.5659	0.5659	0.4312
26830	94.9505	0.3371	0.2	0.2	0.4	0.6	0	0.8	0.777	0.752	0.6971	0.5659	0.5659	0.4312
26831	94.9505	0.3371	0.2	0.2	0.4	0.6	0	1	0.777	0.752	0.6971	0.5659	0.5659	0.4312
26832	94.9505	0.3371	0.2	0.2	0.4	0.8	0	0.4	0.777	0.752	0.6971	0.5659	0.5659	0.4312
26833	94.9505	0.3371	0.2	0.2	0.4	0.8	0	0.6	0.777	0.752	0.6971	0.5659	0.5659	0.4312
26834	94.9505	0.3371	0.2	0.2	0.4	0.8	0	0.8	0.777	0.752	0.6971	0.5659	0.5659	0.4312
26835	94.9505	0.3371	0.2	0.2	0.4	0.8	0	1	0.777	0.752	0.6971	0.5659	0.5659	0.4312
26836	94.9505	0.3371	0.2	0.2	0.4	1	0	0.4	0.777	0.752	0.6971	0.5659	0.5659	0.4312
26837	94.9505	0.3371	0.2	0.2	0.4	1	0	0.6	0.777	0.752	0.6971	0.5659	0.5659	0.4312
26838	94.9505	0.3371	0.2	0.2	0.4	1	0	0.8	0.777	0.752	0.6971	0.5659	0.5659	0.4312
26839	94.9505	0.3371	0.2	0.2	0.4	1	0	1	0.777	0.752	0.6971	0.5659	0.5659	0.4312
26840	94.9686	0.3372	0.4	0.8	0.4	0	0.2	0.4	0.7249	0.5897	0.5331	0.5331	0.5001	0.4309
26841	94.9686	0.3372	0.4	1	0.4	0	0.2	0.4	0.7249	0.5897	0.5331	0.5331	0.5001	0.4309
26842	94.9686	0.3372	0.6	0.8	0.4	0	0.2	0.4	0.7249	0.5897	0.5331	0.5331	0.5001	0.4309
26843	94.9686	0.3372	0.6	1	0.4	0	0.2	0.4	0.7249	0.5897	0.5331	0.5331	0.5001	0.4309
26844	94.9686	0.3372	0.8	0.8	0.4	0	0.2	0.4	0.7249	0.5897	0.5331	0.5331	0.5001	0.4309
26845	94.9686	0.3372	0.8	1	0.4	0	0.2	0.4	0.7249	0.5897	0.5331	0.5331	0.5001	0.4309
26846	94.9686	0.3372	1	0.8	0.4	0	0.2	0.4	0.7249	0.5897	0.5331	0.5331	0.5001	0.4309
26847	94.9686	0.3372	1	1	0.4	0	0.2	0.4	0.7249	0.5897	0.5331	0.5331	0.5001	0.4309
26848	95.0902	0.3382	0	0.6	0	0.2	0.6	0.6	0.8	0.7272	0.7272	0.6978	0.5685	0.4349
26849	95.0902	0.3382	0	0.6	0	0.2	0.6	0.8	0.8	0.7272	0.7272	0.6978	0.5685	0.4349
26850	95.0902	0.3382	0	0.6	0	0.2	0.6	1	0.8	0.7272	0.7272	0.6978	0.5685	0.4349
26851	95.0902	0.3382	0	0.6	0	0.2	0.8	0.6	0.8	0.7272	0.7272	0.6978	0.5685	0.4349
26852	95.0902	0.3382	0	0.6	0	0.2	0.8	0.8	0.8	0.7272	0.7272	0.6978	0.5685	0.4349
26853	95.0902	0.3382	0	0.6	0	0.2	0.8	1	0.8	0.7272	0.7272	0.6978	0.5685	0.4349
26854	95.0902	0.3382	0	0.6	0	0.2	1	0.6	0.8	0.7272	0.7272	0.6978	0.5685	0.4349
26855	95.0902	0.3382	0	0.6	0	0.2	1	0.8	0.8	0.7272	0.7272	0.6978	0.5685	0.4349
26856	95.0902	0.3382	0	0.6	0	0.2	1	1	0.8	0.7272	0.7272	0.6978	0.5685	0.4349
26857	95.1129	0.3383	0	0.8	0.8	0.2	0.2	0.2	0.8	0.6659	0.5318	0.5011	0.4678	0.4331
26858	95.1129	0.3383	0	0.8	1	0.2	0.2	0.2	0.8	0.6659	0.5318	0.5011	0.4678	0.4331
26859	95.1129	0.3383	0	1	0.8	0.2	0.2	0.2	0.8	0.6659	0.5318	0.5011	0.4678	0.4331
26860	95.1129	0.3383	0	1	1	0.2	0.2	0.2	0.8	0.6659	0.5318	0.5011	0.4678	0.4331
26861	95.1344	0.3385	0.2	0.4	0.8	0	0.6	0.2	0.777	0.7291	0.5968	0.5968	0.4625	0.4278
26862	95.1344	0.3385	0.2	0.4	0.8	0	0.8	0.2	0.777	0.7291	0.5968	0.5968	0.4625	0.4278
26863	95.1344	0.3385	0.2	0.4	0.8	0	1	0.2	0.777	0.7291	0.5968	0.5968	0.4625	0.4278
26864	95.1344	0.3385	0.2	0.4	1	0	0.6	0.2	0.777	0.7291	0.5968	0.5968	0.4625	0.4278
26865	95.1344	0.3385	0.2	0.4	1	0	0.8	0.2	0.777	0.7291	0.5968	0.5968	0.4625	0.4278
26866	95.1344	0.3385	0.2	0.4	1	0	1	0.2	0.777	0.7291	0.5968	0.5968	0.4625	0.4278
26867	95.141	0.3386	0.4	0.2	0.2	0.2	0.4	0.6	0.7249	0.6997	0.6723	0.6427	0.5781	0.4449
26868	95.141	0.3386	0.4	0.2	0.2	0.2	0.4	0.8	0.7249	0.6997	0.6723	0.6427	0.5781	0.4449
26869	95.141	0.3386	0.4	0.2	0.2	0.2	0.4	1	0.7249	0.6997	0.6723	0.6427	0.5781	0.4449
26870	95.141	0.3386	0.6	0.2	0.2	0.2	0.4	0.6	0.7249	0.6997	0.6723	0.6427	0.5781	0.4449
26871	95.141	0.3386	0.6	0.2	0.2	0.2	0.4	0.8	0.7249	0.6997	0.6723	0.6427	0.5781	0.4449
26872	95.141	0.3386	0.6	0.2	0.2	0.2	0.4	1	0.7249	0.6997	0.6723	0.6427	0.5781	0.4449
26873	95.141	0.3386	0.8	0.2	0.2	0.2	0.4	0.6	0.7249	0.6997	0.6723	0.6427	0.5781	0.4449
26874	95.141	0.3386	0.8	0.2	0.2	0.2	0.4	0.8	0.7249	0.6997	0.6723	0.6427	0.5781	0.4449
26875	95.141	0.3386	0.8	0.2	0.2	0.2	0.4	1	0.7249	0.6997	0.6723	0.6427	0.5781	0.4449
26876	95.141	0.3386	1	0.2	0.2	0.2	0.4	0.6	0.7249	0.6997	0.6723	0.6427	0.5781	0.4449
26877	95.141	0.3386	1	0.2	0.2	0.2	0.4	0.8	0.7249	0.6997	0.6723	0.6427	0.5781	0.4449
26878	95.141	0.3386	1	0.2	0.2	0.2	0.4	1	0.7249	0.6997	0.6723	0.6427	0.5781	0.4449
26879	95.1414	0.3386	0.4	0	0	0.4	0.6	0.6	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26880	95.1414	0.3386	0.4	0	0	0.4	0.6	0.8	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26881	95.1414	0.3386	0.4	0	0	0.4	0.6	1	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26882	95.1414	0.3386	0.4	0	0	0.4	0.8	0.6	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26883	95.1414	0.3386	0.4	0	0	0.4	0.8	0.8	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26884	95.1414	0.3386	0.4	0	0	0.4	0.8	1	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26885	95.1414	0.3386	0.4	0	0	0.4	1	0.6	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26886	95.1414	0.3386	0.4	0	0	0.4	1	0.8	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26887	95.1414	0.3386	0.4	0	0	0.4	1	1	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26888	95.1414	0.3386	0.6	0	0	0.4	0.6	0.6	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26889	95.1414	0.3386	0.6	0	0	0.4	0.6	0.8	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26890	95.1414	0.3386	0.6	0	0	0.4	0.6	1	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26891	95.1414	0.3386	0.6	0	0	0.4	0.8	0.6	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26892	95.1414	0.3386	0.6	0	0	0.4	0.8	0.8	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26893	95.1414	0.3386	0.6	0	0	0.4	0.8	1	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26894	95.1414	0.3386	0.6	0	0	0.4	1	0.6	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26895	95.1414	0.3386	0.6	0	0	0.4	1	0.8	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26896	95.1414	0.3386	0.6	0	0	0.4	1	1	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26897	95.1414	0.3386	0.8	0	0	0.4	0.6	0.6	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26898	95.1414	0.3386	0.8	0	0	0.4	0.6	0.8	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26899	95.1414	0.3386	0.8	0	0	0.4	0.6	1	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26900	95.1414	0.3386	0.8	0	0	0.4	0.8	0.6	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26901	95.1414	0.3386	0.8	0	0	0.4	0.8	0.8	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26902	95.1414	0.3386	0.8	0	0	0.4	0.8	1	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26903	95.1414	0.3386	0.8	0	0	0.4	1	0.6	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26904	95.1414	0.3386	0.8	0	0	0.4	1	0.8	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26905	95.1414	0.3386	0.8	0	0	0.4	1	1	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26906	95.1414	0.3386	1	0	0	0.4	0.6	0.6	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26907	95.1414	0.3386	1	0	0	0.4	0.6	0.8	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26908	95.1414	0.3386	1	0	0	0.4	0.6	1	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26909	95.1414	0.3386	1	0	0	0.4	0.8	0.6	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26910	95.1414	0.3386	1	0	0	0.4	0.8	0.8	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26911	95.1414	0.3386	1	0	0	0.4	0.8	1	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26912	95.1414	0.3386	1	0	0	0.4	1	0.6	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26913	95.1414	0.3386	1	0	0	0.4	1	0.8	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26914	95.1414	0.3386	1	0	0	0.4	1	1	0.7249	0.7249	0.7249	0.6655	0.5353	0.3998
26915	95.15	0.3386	0.2	0.2	0.6	0.4	0.6	0.2	0.777	0.752	0.668	0.6081	0.4757	0.4411
26916	95.15	0.3386	0.2	0.2	0.6	0.4	0.8	0.2	0.777	0.752	0.668	0.6081	0.4757	0.4411
26917	95.15	0.3386	0.2	0.2	0.6	0.4	1	0.2	0.777	0.752	0.668	0.6081	0.4757	0.4411
26918	95.1597	0.3387	0	0.2	0.6	0	0.6	0.4	0.8	0.775	0.6912	0.6912	0.5605	0.4255
26919	95.1597	0.3387	0	0.2	0.6	0	0.6	0.6	0.8	0.775	0.6912	0.6912	0.5605	0.4255
26920	95.1597	0.3387	0	0.2	0.6	0	0.6	0.8	0.8	0.775	0.6912	0.6912	0.5605	0.4255
26921	95.1597	0.3387	0	0.2	0.6	0	0.6	1	0.8	0.775	0.6912	0.6912	0.5605	0.4255
26922	95.1597	0.3387	0	0.2	0.6	0	0.8	0.4	0.8	0.775	0.6912	0.6912	0.5605	0.4255
26923	95.1597	0.3387	0	0.2	0.6	0	0.8	0.6	0.8	0.775	0.6912	0.6912	0.5605	0.4255
26924	95.1597	0.3387	0	0.2	0.6	0	0.8	0.8	0.8	0.775	0.6912	0.6912	0.5605	0.4255
26925	95.1597	0.3387	0	0.2	0.6	0	0.8	1	0.8	0.775	0.6912	0.6912	0.5605	0.4255
26926	95.1597	0.3387	0	0.2	0.6	0	1	0.4	0.8	0.775	0.6912	0.6912	0.5605	0.4255
26927	95.1597	0.3387	0	0.2	0.6	0	1	0.6	0.8	0.775	0.6912	0.6912	0.5605	0.4255
26928	95.1597	0.3387	0	0.2	0.6	0	1	0.8	0.8	0.775	0.6912	0.6912	0.5605	0.4255
26929	95.1597	0.3387	0	0.2	0.6	0	1	1	0.8	0.775	0.6912	0.6912	0.5605	0.4255
26930	95.1616	0.3387	0.4	0.8	0.4	0.2	0.4	0	0.7249	0.5897	0.5331	0.5025	0.4349	0.4349
26931	95.1616	0.3387	0.4	1	0.4	0.2	0.4	0	0.7249	0.5897	0.5331	0.5025	0.4349	0.4349
26932	95.1616	0.3387	0.6	0.8	0.4	0.2	0.4	0	0.7249	0.5897	0.5331	0.5025	0.4349	0.4349
26933	95.1616	0.3387	0.6	1	0.4	0.2	0.4	0	0.7249	0.5897	0.5331	0.5025	0.4349	0.4349
26934	95.1616	0.3387	0.8	0.8	0.4	0.2	0.4	0	0.7249	0.5897	0.5331	0.5025	0.4349	0.4349
26935	95.1616	0.3387	0.8	1	0.4	0.2	0.4	0	0.7249	0.5897	0.5331	0.5025	0.4349	0.4349
26936	95.1616	0.3387	1	0.8	0.4	0.2	0.4	0	0.7249	0.5897	0.5331	0.5025	0.4349	0.4349
26937	95.1616	0.3387	1	1	0.4	0.2	0.4	0	0.7249	0.5897	0.5331	0.5025	0.4349	0.4349
26938	95.174	0.3388	0	0.4	0.4	0.6	0	0.4	0.8	0.7522	0.6974	0.5661	0.5661	0.4315
26939	95.174	0.3388	0	0.4	0.4	0.6	0	0.6	0.8	0.7522	0.6974	0.5661	0.5661	0.4315
26940	95.174	0.3388	0	0.4	0.4	0.6	0	0.8	0.8	0.7522	0.6974	0.5661	0.5661	0.4315
26941	95.174	0.3388	0	0.4	0.4	0.6	0	1	0.8	0.7522	0.6974	0.5661	0.5661	0.4315
26942	95.174	0.3388	0	0.4	0.4	0.8	0	0.4	0.8	0.7522	0.6974	0.5661	0.5661	0.4315
26943	95.174	0.3388	0	0.4	0.4	0.8	0	0.6	0.8	0.7522	0.6974	0.5661	0.5661	0.4315
26944	95.174	0.3388	0	0.4	0.4	0.8	0	0.8	0.8	0.7522	0.6974	0.5661	0.5661	0.4315
26945	95.174	0.3388	0	0.4	0.4	0.8	0	1	0.8	0.7522	0.6974	0.5661	0.5661	0.4315
26946	95.174	0.3388	0	0.4	0.4	1	0	0.4	0.8	0.7522	0.6974	0.5661	0.5661	0.4315
26947	95.174	0.3388	0	0.4	0.4	1	0	0.6	0.8	0.7522	0.6974	0.5661	0.5661	0.4315
26948	95.174	0.3388	0	0.4	0.4	1	0	0.8	0.8	0.7522	0.6974	0.5661	0.5661	0.4315
26949	95.174	0.3388	0	0.4	0.4	1	0	1	0.8	0.7522	0.6974	0.5661	0.5661	0.4315
26950	95.1763	0.3388	0.4	0.2	0.8	0.4	0.4	0	0.7249	0.6997	0.566	0.5046	0.4371	0.4371
26951	95.1763	0.3388	0.4	0.2	1	0.4	0.4	0	0.7249	0.6997	0.566	0.5046	0.4371	0.4371
26952	95.1763	0.3388	0.6	0.2	0.8	0.4	0.4	0	0.7249	0.6997	0.566	0.5046	0.4371	0.4371
26953	95.1763	0.3388	0.6	0.2	1	0.4	0.4	0	0.7249	0.6997	0.566	0.5046	0.4371	0.4371
26954	95.1763	0.3388	0.8	0.2	0.8	0.4	0.4	0	0.7249	0.6997	0.566	0.5046	0.4371	0.4371
26955	95.1763	0.3388	0.8	0.2	1	0.4	0.4	0	0.7249	0.6997	0.566	0.5046	0.4371	0.4371
26956	95.1763	0.3388	1	0.2	0.8	0.4	0.4	0	0.7249	0.6997	0.566	0.5046	0.4371	0.4371
26957	95.1763	0.3388	1	0.2	1	0.4	0.4	0	0.7249	0.6997	0.566	0.5046	0.4371	0.4371
26958	95.1983	0.339	0.2	0	0.8	0.6	0.2	0.4	0.777	0.777	0.6447	0.5118	0.4786	0.4087
26959	95.1983	0.339	0.2	0	0.8	0.8	0.2	0.4	0.777	0.777	0.6447	0.5118	0.4786	0.4087
26960	95.1983	0.339	0.2	0	0.8	1	0.2	0.4	0.777	0.777	0.6447	0.5118	0.4786	0.4087
26961	95.1983	0.339	0.2	0	1	0.6	0.2	0.4	0.777	0.777	0.6447	0.5118	0.4786	0.4087
26962	95.1983	0.339	0.2	0	1	0.8	0.2	0.4	0.777	0.777	0.6447	0.5118	0.4786	0.4087
26963	95.1983	0.339	0.2	0	1	1	0.2	0.4	0.777	0.777	0.6447	0.5118	0.4786	0.4087
26964	95.21	0.3391	0.2	0.4	0.4	0.2	0.4	0.6	0.777	0.7291	0.6742	0.6445	0.5799	0.4469
26965	95.21	0.3391	0.2	0.4	0.4	0.2	0.4	0.8	0.777	0.7291	0.6742	0.6445	0.5799	0.4469
26966	95.21	0.3391	0.2	0.4	0.4	0.2	0.4	1	0.777	0.7291	0.6742	0.6445	0.5799	0.4469
26967	95.2474	0.3394	0.2	0.4	0.6	0.4	0.4	0.4	0.777	0.7291	0.6449	0.5848	0.5192	0.4504
26968	95.2503	0.3394	0.4	0.8	0.8	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26969	95.2503	0.3394	0.4	0.8	1	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26970	95.2503	0.3394	0.4	1	0.8	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26971	95.2503	0.3394	0.4	1	1	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26972	95.2503	0.3394	0.6	0.8	0.8	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26973	95.2503	0.3394	0.6	0.8	1	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26974	95.2503	0.3394	0.6	1	0.8	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26975	95.2503	0.3394	0.6	1	1	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26976	95.2503	0.3394	0.8	0.8	0.8	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26977	95.2503	0.3394	0.8	0.8	1	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26978	95.2503	0.3394	0.8	1	0.8	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26979	95.2503	0.3394	0.8	1	1	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26980	95.2503	0.3394	1	0.8	0.8	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26981	95.2503	0.3394	1	0.8	1	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26982	95.2503	0.3394	1	1	0.8	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26983	95.2503	0.3394	1	1	1	0.2	0	0	0.7249	0.5897	0.4521	0.4205	0.4205	0.4205
26984	95.2987	0.3398	0.2	0.4	0.8	0.2	0	0.4	0.777	0.7291	0.5968	0.5667	0.5667	0.432
26985	95.2987	0.3398	0.2	0.4	0.8	0.2	0	0.6	0.777	0.7291	0.5968	0.5667	0.5667	0.432
26986	95.2987	0.3398	0.2	0.4	0.8	0.2	0	0.8	0.777	0.7291	0.5968	0.5667	0.5667	0.432
26987	95.2987	0.3398	0.2	0.4	0.8	0.2	0	1	0.777	0.7291	0.5968	0.5667	0.5667	0.432
26988	95.2987	0.3398	0.2	0.4	1	0.2	0	0.4	0.777	0.7291	0.5968	0.5667	0.5667	0.432
26989	95.2987	0.3398	0.2	0.4	1	0.2	0	0.6	0.777	0.7291	0.5968	0.5667	0.5667	0.432
26990	95.2987	0.3398	0.2	0.4	1	0.2	0	0.8	0.777	0.7291	0.5968	0.5667	0.5667	0.432
26991	95.2987	0.3398	0.2	0.4	1	0.2	0	1	0.777	0.7291	0.5968	0.5667	0.5667	0.432
26992	95.3161	0.3399	0.4	0.8	0.8	0	0.2	0	0.7249	0.5897	0.4521	0.4521	0.4181	0.4181
26993	95.3161	0.3399	0.4	0.8	1	0	0.2	0	0.7249	0.5897	0.4521	0.4521	0.4181	0.4181
26994	95.3161	0.3399	0.4	1	0.8	0	0.2	0	0.7249	0.5897	0.4521	0.4521	0.4181	0.4181
26995	95.3161	0.3399	0.4	1	1	0	0.2	0	0.7249	0.5897	0.4521	0.4521	0.4181	0.4181
26996	95.3161	0.3399	0.6	0.8	0.8	0	0.2	0	0.7249	0.5897	0.4521	0.4521	0.4181	0.4181
26997	95.3161	0.3399	0.6	0.8	1	0	0.2	0	0.7249	0.5897	0.4521	0.4521	0.4181	0.4181
26998	95.3161	0.3399	0.6	1	0.8	0	0.2	0	0.7249	0.5897	0.4521	0.4521	0.4181	0.4181
26999	95.3161	0.3399	0.6	1	1	0	0.2	0	0.7249	0.5897	0.4521	0.4521	0.4181	0.4181
27000	95.3161	0.3399	0.8	0.8	0.8	0	0.2	0	0.7249	0.5897	0.4521	0.4521	0.4181	0.4181
27001	95.3161	0.3399	0.8	0.8	1	0	0.2	0	0.7249	0.5897	0.4521	0.4521	0.4181	0.4181
27002	95.3161	0.3399	0.8	1	0.8	0	0.2	0	0.7249	0.5897	0.4521	0.4521	0.4181	0.4181
27003	95.3161	0.3399	0.8	1	1	0	0.2	0	0.7249	0.5897	0.4521	0.4521	0.4181	0.4181
27004	95.3161	0.3399	1	0.8	0.8	0	0.2	0	0.7249	0.5897	0.4521	0.4521	0.4181	0.4181
